observing_night,slot_start_local,slot_end_local,slot_start_utc,slot_end_utc,sector,target_type,mag_bin_label,star_name,star_id,ra_deg,dec_deg,vmag,umag,bmag,rmag,imag,jmag,hmag,kmag,alt_min_deg,alt_mean_deg,az_mean_deg,visible_full_slot,repeated_from_previous_slot,hotspot_distance_deg,ranking_score,notes,catalog_source
2026-04-03,2026-04-03 22:00,2026-04-04 00:00,2026-04-03 20:00,2026-04-03 22:00,East,LPC,LPC,HIP 43129,HIP 43129,131.78046,28.16194,6.6,,7.301,,,5.42,5.147,5.07,75.44,82.76,172.39,YES,NO,,1074.8422,carried_over,Hipparcos
2026-04-03,2026-04-03 22:00,2026-04-04 00:00,2026-04-03 20:00,2026-04-03 22:00,East,NGS,NGS_MEDIUM,HIP 48455,HIP 48455,148.19149,26.00708,3.88,,5.263,,,1.974,1.327,1.364,60.68,73.83,98.95,YES,NO,,1071.1441,,Hipparcos
2026-04-03,2026-04-03 22:00,2026-04-04 00:00,2026-04-03 20:00,2026-04-03 22:00,North,LPC,LPC,HIP 42538,HIP 42538,130.07631,31.94197,6.21,,6.621,,,5.406,5.261,5.2,76.35,81.81,192.93,YES,NO,,1031.6933,,Hipparcos
2026-04-03,2026-04-03 22:00,2026-04-04 00:00,2026-04-03 20:00,2026-04-03 22:00,North,LPC,LPC,HIP 42503,HIP 42503,129.98488,32.72735,6.7,,7.946,,,4.747,4.35,4.13,76.1,81.4,192.59,YES,NO,,1031.1799,,Hipparcos
2026-04-03,2026-04-03 22:00,2026-04-04 00:00,2026-04-03 20:00,2026-04-03 22:00,North,NGS,NGS_MEDIUM,HIP 44127,HIP 44127,134.80349,48.04235,3.12,,3.358,,,,,,65.18,68.82,146.35,YES,NO,,1024.9146,,Hipparcos
2026-04-03,2026-04-03 22:00,2026-04-04 00:00,2026-04-03 20:00,2026-04-03 22:00,South,LPC,LPC,HIP 43851,HIP 43851,133.98148,11.62606,5.44,,7.105,,,3.15,2.431,2.252,65.78,70.9,169.85,YES,NO,0.9,1164.9624,,Hipparcos
2026-04-03,2026-04-03 22:00,2026-04-04 00:00,2026-04-03 20:00,2026-04-03 22:00,South,LPC,LPC,HIP 43245,HIP 43245,132.15432,10.43301,6.91,,8.663,,,3.419,2.558,2.276,66.07,70.01,175.13,YES,NO,1.75,1161.5685,,Hipparcos
2026-04-03,2026-04-03 22:00,2026-04-04 00:00,2026-04-03 20:00,2026-04-03 22:00,South,NGS,NGS_FAINT,HIP 44066,HIP 44066,134.62165,11.85777,4.26,,4.416,,,3.979,4.027,3.944,65.51,71.01,167.99,YES,NO,1.21,1163.0353,,Hipparcos
2026-04-03,2026-04-03 22:00,2026-04-04 00:00,2026-04-03 20:00,2026-04-03 22:00,South,NGS,NGS_MEDIUM,HIP 42911,HIP 42911,131.17129,18.15486,3.94,,5.142,,,2.209,1.685,1.567,72.19,76.83,176.9,YES,NO,7.09,1146.3975,,Hipparcos
2026-04-03,2026-04-03 22:00,2026-04-04 00:00,2026-04-03 20:00,2026-04-03 22:00,West,LPC,LPC,HIP 38101,HIP 38101,117.12001,28.76425,6.86,,7.95,,,5.162,4.694,4.605,65.27,78.17,263.17,YES,NO,,1076.1234,,Hipparcos
2026-04-03,2026-04-03 22:00,2026-04-04 00:00,2026-04-03 20:00,2026-04-03 22:00,West,LPC,LPC,HIP 39157,HIP 39157,120.13435,29.21519,6.97,,7.751,,,,,,67.93,80.02,253.32,YES,NO,,1075.0126,,Hipparcos
2026-04-03,2026-04-03 22:00,2026-04-04 00:00,2026-04-03 20:00,2026-04-03 22:00,West,LPC,LPC,HIP 31852,HIP 31852,99.88802,28.26316,6.02,,5.944,,,6.114,6.165,6.182,50.23,63.33,277.23,NO,NO,,1075.7833,carried_over; partial_visibility,Hipparcos
2026-04-03,2026-04-03 22:00,2026-04-04 00:00,2026-04-03 20:00,2026-04-03 22:00,West,LPC,LPC,HIP 31434,HIP 31434,98.80026,28.02234,5.26,,5.256,,,5.151,5.21,5.147,49.24,62.34,276.95,NO,NO,,1075.0967,carried_over; partial_visibility,Hipparcos
2026-04-03,2026-04-03 22:00,2026-04-04 00:00,2026-04-03 20:00,2026-04-03 22:00,West,NGS,NGS_BRIGHT,Pollux,HIP 37826,116.33068,28.02631,1.16,,2.285,,,,,,64.49,77.55,258.21,YES,NO,,1074.0135,,Hipparcos
2026-04-03,2026-04-03 22:00,2026-04-04 00:00,2026-04-03 20:00,2026-04-03 22:00,West,NGS,NGS_FAINT,HIP 37629,HIP 37629,115.82786,28.88407,4.23,,5.493,,,2.328,1.799,1.736,64.16,77.21,259.81,YES,NO,,1074.1513,,Hipparcos
2026-04-03,2026-04-03 22:00,2026-04-04 00:00,2026-04-03 20:00,2026-04-03 22:00,West,NGS,NGS_MEDIUM,HIP 36046,HIP 36046,111.43198,27.79829,3.78,,4.921,,,2.195,1.658,1.562,60.17,73.37,271.66,YES,YES,,992.8749,repeated_from_prev_slot,Hipparcos
2026-04-03,2026-04-03 22:00,2026-04-04 00:00,2026-04-03 20:00,2026-04-03 22:00,West,NGS,NGS_MEDIUM,HIP 36046,HIP 36046,111.43198,27.79829,3.78,,4.921,,,2.195,1.658,1.562,60.17,73.37,271.66,YES,NO,,1061.7789,carried_over,Hipparcos
2026-04-03,2026-04-03 23:00,2026-04-04 01:00,2026-04-03 21:00,2026-04-03 23:00,East,LPC,LPC,HIP 52959,HIP 52959,162.47389,27.97387,6.05,,6.441,,,5.229,5.095,5.011,61.71,74.92,89.14,YES,NO,,1074.6591,,Hipparcos
2026-04-03,2026-04-03 23:00,2026-04-04 01:00,2026-04-03 21:00,2026-04-03 23:00,East,LPC,LPC,HIP 50904,HIP 50904,155.92402,29.61589,6.36,,7.572,,,4.343,3.829,3.724,67.59,79.73,107.71,YES,NO,,1074.4133,,Hipparcos
2026-04-03,2026-04-03 23:00,2026-04-04 01:00,2026-04-03 21:00,2026-04-03 23:00,East,NGS,NGS_FAINT,HIP 53417,HIP 53417,163.90353,24.74975,4.3,,4.303,,,3.916,4.026,4.352,59.81,72.86,103.2,YES,NO,,1068.9026,,Hipparcos
2026-04-03,2026-04-03 23:00,2026-04-04 01:00,2026-04-03 21:00,2026-04-03 23:00,North,LPC,LPC,HIP 47544,HIP 47544,145.39627,31.27784,5.9,,7.675,,,3.069,2.135,1.976,76.6,82.13,166.4,YES,NO,,1032.2148,,Hipparcos
2026-04-03,2026-04-03 23:00,2026-04-04 01:00,2026-04-03 21:00,2026-04-03 23:00,North,LPC,LPC,HIP 47636,HIP 47636,145.68578,30.11146,6.73,,7.008,,,6.15,6.049,5.991,76.47,82.56,167.84,YES,NO,,1032.2131,,Hipparcos
2026-04-03,2026-04-03 23:00,2026-04-04 01:00,2026-04-03 21:00,2026-04-03 23:00,North,NGS,NGS_FAINT,HIP 45493,HIP 45493,139.047,54.02171,4.8,,5.028,,,4.481,4.353,4.291,60.05,63.13,241.51,YES,NO,,1027.5847,,Hipparcos
2026-04-03,2026-04-03 23:00,2026-04-04 01:00,2026-04-03 21:00,2026-04-03 23:00,North,NGS,NGS_MEDIUM,HIP 46853,HIP 46853,143.21802,51.6786,3.17,,3.671,,,,,,63.44,65.67,190.91,YES,NO,,1014.9413,,Hipparcos
2026-04-03,2026-04-03 23:00,2026-04-04 01:00,2026-04-03 21:00,2026-04-03 23:00,South,LPC,LPC,HIP 48298,HIP 48298,147.70533,11.84242,6.86,,6.816,,,6.87,6.955,6.961,66.8,71.22,173.46,YES,NO,1.68,1162.7173,,Hipparcos
2026-04-03,2026-04-03 23:00,2026-04-04 01:00,2026-04-03 21:00,2026-04-03 23:00,South,LPC,LPC,HIP 48883,HIP 48883,149.5558,12.44484,5.26,,5.216,,,5.268,5.286,5.265,65.98,71.53,168.05,YES,NO,1.66,1161.4937,,Hipparcos
2026-04-03,2026-04-03 23:00,2026-04-04 01:00,2026-04-03 21:00,2026-04-03 23:00,South,NGS,NGS_FAINT,HIP 49029,HIP 49029,150.05343,8.04428,4.68,,6.484,,,1.53,0.706,0.49,62.41,67.45,168.57,YES,NO,2.6,1153.3356,,Hipparcos
2026-04-03,2026-04-03 23:00,2026-04-04 01:00,2026-04-03 21:00,2026-04-03 23:00,South,NGS,NGS_MEDIUM,HIP 47508,HIP 47508,145.28799,9.8924,3.52,,4.042,,,2.765,2.603,2.503,66.65,69.55,180.24,YES,NO,3.56,1151.6519,,Hipparcos
2026-04-03,2026-04-03 23:00,2026-04-04 01:00,2026-04-03 21:00,2026-04-03 23:00,West,LPC,LPC,HIP 43100,HIP 43100,131.66665,28.76517,6.58,,6.586,,,6.445,6.474,6.449,64.83,77.8,261.53,YES,NO,,1075.2605,,Hipparcos
2026-04-03,2026-04-03 23:00,2026-04-04 01:00,2026-04-03 21:00,2026-04-03 23:00,West,LPC,LPC,HIP 42294,HIP 42294,129.34208,28.29452,6.63,,7.524,,,5.095,4.702,4.591,62.74,75.93,272.82,YES,NO,,1075.0888,,Hipparcos
2026-04-03,2026-04-03 23:00,2026-04-04 01:00,2026-04-03 21:00,2026-04-03 23:00,West,LPC,LPC,HIP 38101,HIP 38101,117.12001,28.76425,6.86,,7.95,,,5.162,4.694,4.605,52.21,65.29,277.91,NO,NO,,1076.1234,carried_over; partial_visibility,Hipparcos
2026-04-03,2026-04-03 23:00,2026-04-04 01:00,2026-04-03 21:00,2026-04-03 23:00,West,LPC,LPC,HIP 39157,HIP 39157,120.13435,29.21519,6.97,,7.751,,,,,,54.88,67.95,278.72,NO,NO,,1075.0126,carried_over; partial_visibility,Hipparcos
2026-04-03,2026-04-03 23:00,2026-04-04 01:00,2026-04-03 21:00,2026-04-03 23:00,West,NGS,NGS_BRIGHT,Pollux,HIP 37826,116.33068,28.02631,1.16,,2.285,,,,,,51.39,64.51,276.15,NO,NO,,1074.0135,carried_over; partial_visibility,Hipparcos
2026-04-03,2026-04-03 23:00,2026-04-04 01:00,2026-04-03 21:00,2026-04-03 23:00,West,NGS,NGS_FAINT,HIP 43103,HIP 43103,131.67431,28.76001,4.03,,5.113,,,2.368,1.941,1.831,64.83,77.81,261.52,YES,NO,,1075.2626,,Hipparcos
2026-04-03,2026-04-03 23:00,2026-04-04 01:00,2026-04-03 21:00,2026-04-03 23:00,West,NGS,NGS_FAINT,HIP 37629,HIP 37629,115.82786,28.88407,4.23,,5.493,,,2.328,1.799,1.736,51.12,64.18,278.49,NO,NO,,1074.1513,carried_over; partial_visibility,Hipparcos
2026-04-03,2026-04-03 23:00,2026-04-04 01:00,2026-04-03 21:00,2026-04-03 23:00,West,NGS,NGS_MEDIUM,HIP 36046,HIP 36046,111.43198,27.79829,3.78,,4.921,,,2.195,1.658,1.562,47.11,60.2,277.07,NO,NO,,992.8749,carried_over; partial_visibility,Hipparcos
2026-04-03,2026-04-04 00:00,2026-04-04 02:00,2026-04-03 22:00,2026-04-04 00:00,East,LPC,LPC,HIP 56601,HIP 56601,174.07475,27.7813,5.8,,6.074,,,5.289,5.292,5.208,64.71,77.72,104.32,YES,NO,,1073.4272,,Hipparcos
2026-04-03,2026-04-04 00:00,2026-04-04 02:00,2026-04-03 22:00,2026-04-04 00:00,East,LPC,LPC,HIP 58213,HIP 58213,179.08636,26.6796,6.79,,7.19,,,6.014,5.884,5.85,60.13,73.33,94.6,YES,NO,,1071.9497,,Hipparcos
2026-04-03,2026-04-04 00:00,2026-04-04 02:00,2026-04-03 22:00,2026-04-04 00:00,East,NGS,NGS_FAINT,HIP 59847,HIP 59847,184.08565,23.94542,4.93,,5.975,,,3.38,2.911,2.697,55.1,68.24,98.85,YES,NO,,1065.5848,,Hipparcos
2026-04-03,2026-04-04 00:00,2026-04-04 02:00,2026-04-03 22:00,2026-04-04 00:00,North,LPC,LPC,HIP 52366,HIP 52366,160.54696,31.69704,6.02,,7.796,,,2.013,1.112,0.979,76.45,81.95,166.8,YES,NO,,1031.9138,,Hipparcos
2026-04-03,2026-04-04 00:00,2026-04-04 02:00,2026-04-03 22:00,2026-04-04 00:00,North,LPC,LPC,HIP 50513,HIP 50513,154.74905,51.40549,6.81,,7.458,,,5.653,5.386,5.298,62.29,65.65,241.19,YES,NO,,1030.005,,Hipparcos
2026-04-03,2026-04-04 00:00,2026-04-04 02:00,2026-04-03 22:00,2026-04-04 00:00,North,NGS,NGS_FAINT,HIP 52098,HIP 52098,159.68005,31.97622,4.68,,5.574,,,3.292,2.926,2.826,75.92,81.81,190.66,YES,NO,,1031.0059,,Hipparcos
2026-04-03,2026-04-04 00:00,2026-04-04 02:00,2026-04-03 22:00,2026-04-04 00:00,South,LPC,LPC,HIP 53039,HIP 53039,162.78566,11.57885,6.85,,8.197,,,4.886,4.431,4.304,66.56,70.97,173.44,YES,NO,1.5,1163.2713,,Hipparcos
2026-04-03,2026-04-04 00:00,2026-04-04 02:00,2026-04-03 22:00,2026-04-04 00:00,South,LPC,LPC,HIP 53737,HIP 53737,164.92177,11.70576,6.53,,6.982,,,,,,65.23,70.8,167.51,YES,NO,1.16,1162.932,,Hipparcos
2026-04-03,2026-04-04 00:00,2026-04-04 02:00,2026-04-03 22:00,2026-04-04 00:00,South,NGS,NGS_FAINT,HIP 54182,HIP 54182,166.25512,7.33612,4.62,,4.969,,,,,,61.12,66.58,166.12,YES,NO,3.71,1146.995,,Hipparcos
2026-04-03,2026-04-04 00:00,2026-04-04 02:00,2026-04-03 22:00,2026-04-04 00:00,South,NGS,NGS_MEDIUM,HIP 51624,HIP 51624,158.20281,9.30659,3.84,,3.678,,,4.266,4.264,4.275,64.91,68.91,185.71,YES,NO,5.6,1141.257,,Hipparcos
2026-04-03,2026-04-04 00:00,2026-04-04 02:00,2026-04-03 22:00,2026-04-04 00:00,West,LPC,LPC,HIP 47173,HIP 47173,144.20407,27.75854,6.96,,8.277,,,5.185,4.493,4.293,62.49,75.69,267.96,YES,NO,,1075.0793,,Hipparcos
2026-04-03,2026-04-04 00:00,2026-04-04 02:00,2026-04-03 22:00,2026-04-04 00:00,West,LPC,LPC,HIP 49103,HIP 49103,150.32637,28.78439,6.93,,8.375,,,4.868,4.185,4.034,67.97,80.12,252.2,YES,NO,,1074.7793,,Hipparcos
2026-04-03,2026-04-04 00:00,2026-04-04 02:00,2026-04-03 22:00,2026-04-04 00:00,West,LPC,LPC,HIP 43100,HIP 43100,131.66665,28.76517,6.58,,6.586,,,6.445,6.474,6.449,51.77,64.85,277.93,NO,NO,,1075.2605,carried_over; partial_visibility,Hipparcos
2026-04-03,2026-04-04 00:00,2026-04-04 02:00,2026-04-03 22:00,2026-04-04 00:00,West,LPC,LPC,HIP 42294,HIP 42294,129.34208,28.29452,6.63,,7.524,,,5.095,4.702,4.591,49.67,62.76,277.31,NO,NO,,1075.0888,carried_over; partial_visibility,Hipparcos
2026-04-03,2026-04-04 00:00,2026-04-04 02:00,2026-04-03 22:00,2026-04-04 00:00,West,NGS,NGS_FAINT,HIP 43103,HIP 43103,131.67431,28.76001,4.03,,5.113,,,2.368,1.941,1.831,51.77,64.85,277.91,NO,NO,,1075.2626,carried_over; partial_visibility,Hipparcos
2026-04-03,2026-04-04 00:00,2026-04-04 02:00,2026-04-03 22:00,2026-04-04 00:00,West,NGS,NGS_MEDIUM,HIP 48455,HIP 48455,148.19149,26.00708,3.88,,5.263,,,1.974,1.327,1.364,65.67,78.18,241.35,YES,NO,,1069.585,,Hipparcos
2026-04-03,2026-04-04 01:00,2026-04-04 03:00,2026-04-03 23:00,2026-04-04 01:00,East,LPC,LPC,HIP 62576,HIP 62576,192.32297,27.55233,5.76,,5.809,,,5.595,5.625,5.617,61.89,75.09,92.43,YES,NO,,1074.3617,,Hipparcos
2026-04-03,2026-04-04 01:00,2026-04-04 03:00,2026-04-03 23:00,2026-04-04 01:00,East,LPC,LPC,HIP 62944,HIP 62944,193.48227,26.78,6.91,,8.333,,,5.0,4.342,4.117,60.73,73.93,95.03,YES,NO,,1072.4179,,Hipparcos
2026-04-03,2026-04-04 01:00,2026-04-04 03:00,2026-04-03 23:00,2026-04-04 01:00,East,NGS,NGS_FAINT,HIP 62763,HIP 62763,192.9247,27.54073,4.93,,5.628,,,3.629,3.367,3.26,61.36,74.56,91.58,YES,NO,,1074.0897,,Hipparcos
2026-04-03,2026-04-04 01:00,2026-04-04 03:00,2026-04-03 23:00,2026-04-04 01:00,North,LPC,LPC,HIP 57029,HIP 57029,175.39375,31.74598,5.73,,6.19,,,,,,76.51,81.94,193.52,YES,NO,,1031.9929,,Hipparcos
2026-04-03,2026-04-04 01:00,2026-04-04 03:00,2026-04-03 23:00,2026-04-04 01:00,North,LPC,LPC,HIP 57176,HIP 57176,175.88008,31.76212,6.79,,7.997,,,4.912,4.466,4.292,76.22,81.92,168.0,YES,NO,,1031.5233,,Hipparcos
2026-04-03,2026-04-04 01:00,2026-04-04 03:00,2026-04-03 23:00,2026-04-04 01:00,North,NGS,NGS_MEDIUM,Phecda,HIP 58001,178.45726,53.69473,2.41,,2.473,,,2.381,2.487,2.429,61.49,63.75,142.28,YES,NO,,1021.0694,,Hipparcos
2026-04-03,2026-04-04 01:00,2026-04-04 03:00,2026-04-03 23:00,2026-04-04 01:00,South,LPC,LPC,HIP 57779,HIP 57779,177.73093,12.27897,6.37,,6.66,,,5.802,5.75,5.712,67.15,71.6,173.56,YES,NO,1.98,1161.7324,,Hipparcos
